image_id,healthy,multiple_diseases,rust,scab
Test_307,0.9578583007038229,2.229030014516443e-06,0.042136339736007826,3.130530154910649e-06
Test_308,0.18883561199334697,0.0005460633201706007,0.007969397663172366,0.8026489270233101
Test_309,0.0022899486943502366,0.0008294111232042869,0.9967895259512406,9.111423120502929e-05
Test_310,0.001234369686400432,0.004016969563457266,0.994727019345257,2.1641404885308896e-05
Test_311,0.004574665471198007,0.027335257849605644,0.9680401838119244,4.989286727196939e-05
Test_312,1.0096832184723583e-05,6.403827686914208e-06,0.0001914612247446076,0.9997920381153839
Test_313,8.777365456288406e-06,4.956958502947445e-06,5.646523084738615e-05,0.9999298004451934
Test_314,0.021036695227634086,0.0010528408848989811,0.2464092547660536,0.7315012091214133
Test_315,0.1746383320592641,6.379883598711194e-06,0.001537593475119937,0.8238176945820173
Test_316,1.4735086148327941e-05,0.00020005870064241082,0.9997851816023479,2.4610861424309885e-08
Test_317,3.831283284508436e-06,3.5580403867090935e-06,0.9999921640336318,4.4664269698248756e-07
Test_318,0.02767517361201886,0.018365621710215854,0.014925467828162491,0.9390337368496029
Test_319,1.0248109320744677e-07,9.583142963827636e-07,0.9999989329604481,6.244162297966285e-09
Test_320,4.744617666029753e-06,5.501930537358723e-07,0.9999946718224194,3.336686094759812e-08
Test_321,0.9992466386313115,3.145488571804568e-05,0.00025862606340473017,0.0004632804195658508
Test_322,0.9309015031905051,7.207556235871049e-06,0.06906873335242844,2.2555900830607425e-05
Test_323,0.032351397212104505,0.0005145481797138027,0.9671332671425158,7.874656658238314e-07
Test_324,3.0213972492056956e-05,1.0010098567757606e-05,0.9999597508968511,2.5032089215836615e-08
Test_325,0.002511336784149263,0.00022200573484586482,0.0007632550474036006,0.9965034024336012
Test_326,3.4047831327087334e-06,7.271058295208109e-07,0.9999958058944161,6.221662186327926e-08
Test_327,0.0001679921859193504,8.659772599300662e-05,4.71243458795149e-05,0.9996982857422082
Test_328,8.03585921846085e-06,8.287964421410334e-06,0.999983627527224,4.864913589742351e-08
Test_329,2.4164427077044158e-06,1.9376970040104725e-06,0.9999956029445215,4.2915766689102685e-08
Test_330,5.855198762070457e-07,7.493452258820547e-06,0.9999918918324073,2.9195457560368322e-08
Test_331,0.9495620283740078,0.02225200433496567,0.026600927690948902,0.0015850396000777383
Test_332,0.9868500507616245,3.2396714612434344e-05,0.013059379508207956,5.8173015554991445e-05
Test_333,5.803201848795945e-05,9.783428885069498e-05,0.9998427663561451,1.3673365162800722e-06
Test_334,8.942998064530984e-08,2.4214763065104537e-07,0.9999996656177047,2.8046839607749865e-09
Test_335,0.9995061290794749,3.2865164774839216e-07,0.0004893348909336983,4.207377943878348e-06
Test_336,4.01645464263414e-06,1.2536295632855112e-06,0.9999947168149294,1.3100864759576197e-08
Test_337,0.9995661619007016,3.3533897585983685e-06,0.0003599933025287408,7.049140701111822e-05
Test_338,0.9988205703837238,7.958085849191351e-08,0.0011469688736921177,3.23811617254747e-05
Test_339,3.0781725901405625e-06,9.448458613143558e-06,0.9999874190864124,5.4282384229308315e-08
Test_340,6.172888623788575e-05,1.21598927365782e-07,0.9999371746602818,9.74854552918201e-07
Test_341,0.9949081922393408,2.1075785393573693e-06,0.005036753823430939,5.294635868882003e-05
Test_342,0.9994311266019432,5.029213180548044e-07,0.00056063741641485,7.733060324028776e-06
Test_343,0.917034113397613,0.0012363082049499264,0.047551276318892464,0.034178302078544706
Test_344,7.716354097658929e-07,1.988005322481229e-06,0.999997234654867,5.70440067444611e-09
Test_345,0.000444386264824843,0.00023100586759072377,0.9993243629414831,2.4492610118918407e-07
Test_346,1.25633618921069e-07,1.816949360591204e-06,0.9999980564787659,9.382546342958917e-10
Test_347,2.1989805024702433e-05,3.3768323742535156e-06,0.9999745268700971,1.064925038004937e-07
Test_348,0.0006700893804248569,0.0008724874087810787,0.0001276412809417571,0.9983297819298523
Test_349,4.234621684418222e-06,0.0011290916396331267,0.9988368544168506,2.9819321831877402e-05
Test_350,0.004053038194740031,0.00024350612936532587,0.0008333337281518127,0.9948701219477428
Test_351,3.4736302740414025e-07,2.96871901737756e-07,0.9999993485579637,7.207107053716265e-09
Test_352,0.007500125370525812,0.008620125311441053,0.0019149783982994866,0.9819647709197338
Test_353,0.0023109604789817526,0.01361523710290882,0.9825450474277557,0.001528754990353767
Test_354,1.287960445718458e-05,5.769046821666055e-07,0.9999865340223726,9.468487930063384e-09
Test_355,0.057072218645597306,0.0746184102810682,0.003755031702496068,0.8645543393708385
Test_356,0.9994378577661014,8.060316550745421e-07,0.0005599945490596367,1.341653183859612e-06
Test_357,0.9998701275091849,7.546895779574076e-08,0.00012908941800191337,7.076038555696458e-07
Test_358,0.06595721885217597,0.016068395181647824,0.9179372335249542,3.7152441222039474e-05
Test_359,8.897996128628674e-05,8.212186637156711e-05,0.0011481952033911068,0.998680702968951
Test_360,0.0018832587378469737,3.299030475567986e-05,0.00036376533678734107,0.9977199856206099
Test_361,0.9996208183700258,4.9901304230672635e-06,0.0003124410146418164,6.175048490939611e-05
Test_362,0.9850765267582545,5.0197513354123746e-06,0.014745635155220359,0.0001728183351895095
Test_363,5.027158533105199e-06,7.76508517454104e-06,0.9999871868288531,2.0927439130073596e-08
Test_364,5.17751109053554e-07,2.8787571533132194e-07,0.9999991854113032,8.961872478165498e-09
Test_365,0.00011457142476439846,4.459479873336618e-05,0.9998408267600567,7.01644556034831e-09
Test_366,0.0009987968159622415,3.273738350841991e-05,0.9989677859118633,6.798886660621687e-07
Test_367,0.0005343112831599679,0.00018245775850724,0.0027547751848282717,0.9965284557735046
Test_368,0.9988748839671712,4.1093312367586923e-07,0.0011222123540254264,2.4927456798144697e-06
Test_369,0.00024875070210258105,0.000522388334557406,0.005888474274743208,0.9933403866885968
Test_370,5.683018882620128e-08,5.998953502356297e-07,0.9999993393288817,3.945579318341531e-09
Test_371,2.6688668671903043e-06,1.7092145338438413e-06,0.999995482755185,1.3916341380446407e-07
Test_372,0.0010172661929931518,0.00034851341207110256,0.004762875670623812,0.9938713447243119
Test_373,7.216019413953895e-08,2.5201062798402485e-07,0.9999996747038066,1.1253711638727463e-09
Test_374,3.852972346853568e-06,2.3352739042211966e-05,0.9999719423938376,8.518947735100166e-07
Test_375,0.0005545298237415841,5.67469745825427e-05,0.00013403530409276124,0.9992546878975831
Test_376,0.9993639428021099,2.2834729694450485e-07,0.0006332075680870199,2.621282506283351e-06
Test_377,0.994910663601671,1.6981601810293713e-06,0.005067103358661376,2.0534879486451575e-05
Test_378,1.469421895468447e-07,6.224047116677584e-07,0.9999992265422502,4.110848374242454e-09
Test_379,3.5328814882315425e-05,0.0002450331430161537,0.9997191178249313,5.202171702094175e-07
Test_380,0.00047325517131333706,0.0006575791225057438,0.0005430500033744779,0.9983261157028064
Test_381,0.47283437475540196,0.004058692608321944,0.47695023689574484,0.04615669574053137
Test_382,0.00024462799221188815,7.827952549220624e-05,0.000318195985953929,0.999358896496342
Test_383,0.9970234695496399,3.207979708614795e-05,0.0027491507395417296,0.0001952999137324346
Test_384,2.087358429251592e-07,1.336545850345632e-07,0.9999996557166992,1.8928728481678164e-09
Test_385,0.01518995090734304,0.018163226425673997,0.19990545125144488,0.766741371415538
Test_386,7.066629894096e-07,0.0023337569246071055,0.9976635063028229,2.0301095805816637e-06
Test_387,0.00043284669133950005,0.014066066179789229,0.023282977505324598,0.9622181096235467
Test_388,0.9615431988894213,0.0021003729866562976,0.012304436847530744,0.024051991276391738
Test_389,0.918129142562875,8.024832910253244e-06,0.08186208386960023,7.487346144486584e-07
Test_390,0.7307457650860459,3.443121760093086e-05,0.2270086703857299,0.042211133310623115
Test_391,0.003336481760455659,0.0008323457985742366,0.9958304597350451,7.127059249745657e-07
Test_392,3.991929335075059e-06,1.5586531469016523e-06,0.9999944053347797,4.408273808007754e-08
Test_393,0.05615744254523547,0.0409326229866005,0.26518782133235913,0.6377221131358048
Test_394,0.00010987550284326228,1.4640275669789561e-05,9.822930100505068e-05,0.999777254920482
Test_395,4.691171531621891e-05,0.00015153350586925886,0.9998014914266644,6.3352150047627e-08
Test_396,0.0025258637839289627,0.0008866539694051984,0.02526332881509366,0.9713241534315722
Test_397,0.09724558936987683,0.0001424718069359963,0.13515271009852495,0.7674592287246621
Test_398,3.716086647831412e-07,6.54751459431205e-06,0.9999930249353385,5.594140236101435e-08
Test_399,0.22027128925413741,0.0006912620179810034,0.007144739232800921,0.7718927094950807
Test_400,3.063849121515705e-07,1.1814772366121728e-06,0.9999985032270465,8.910804821019397e-09
Test_401,5.982653521345629e-05,6.458183045614808e-06,0.9999337097575297,5.524211253881135e-09
Test_402,4.040114301701452e-05,1.3232623880464581e-05,5.173388204410785e-05,0.9998946323510585
Test_403,1.9247768717188717e-05,1.0187836174970196e-05,0.9999702180236631,3.4637144472137857e-07
Test_404,0.00786054471383464,7.792404994368261e-05,0.005261185420331213,0.9868003458158904
Test_405,7.908359897636588e-05,1.2638956603774589e-06,0.00020105691532646577,0.9997185955900367
Test_406,0.0001435043220648908,6.56568449502554e-05,0.00025802193799198475,0.9995328168949928
Test_407,3.737505085700867e-05,9.723025435098972e-05,0.00015483644538770658,0.9997105582494042
Test_408,0.00018075496199642543,5.309564782341829e-05,8.901225096336595e-05,0.9996771371392168
Test_409,3.0893364981614176e-06,7.28418655018579e-07,0.999995852284665,3.2996018176208056e-07
Test_410,0.0031465179623772744,4.4285499404563914e-05,0.0002845636976778304,0.9965246328405404
Test_411,0.9998740796658911,1.133397268617552e-07,0.00012455121397365155,1.2557804085614272e-06
Test_412,0.0012359999781445328,0.041478264976514155,0.9571573436639962,0.00012839138134511895
Test_413,0.9949837751823815,1.570201546108664e-06,0.004957891448218843,5.67631678537916e-05
Test_414,2.213800264580899e-08,1.1678744475949524e-06,0.9999988046375612,5.349988476086555e-09
Test_415,2.2926601419770377e-07,1.145332461533378e-05,0.9999882126742246,1.0473514596649713e-07
Test_416,0.1891217239513531,0.004226234710938901,0.7790735609353869,0.027578480402321106
Test_417,1.1699087355683031e-07,3.059544869296722e-07,0.9999995722986734,4.755966062079344e-09
Test_418,0.9999537568448045,7.308707064462484e-07,4.353378113420452e-05,1.978503354847876e-06
Test_419,0.9881972322109053,1.09987473395681e-07,0.011801989199966683,6.686016549069498e-07
Test_420,2.5027574738629718e-05,0.0023801973796204043,0.9975944593755735,3.156700674523142e-07
Test_421,9.552512172675112e-05,9.490169612209602e-05,0.001484383470759388,0.9983251897113917
Test_422,0.23331443093102033,0.021481480277144423,0.0128969263050963,0.7323071624867389
Test_423,0.00027823513694855595,0.0001166841170343346,0.9995992185480489,5.862197968249873e-06
Test_424,1.8563810806771407e-07,8.19913989734592e-06,0.9999915989939459,1.6228048775246108e-08
Test_425,0.9312844342853015,0.024339835261665006,0.015096829833400244,0.029278900619633154
Test_426,1.5038470522553263e-06,1.202183835919177e-07,0.9999983540497499,2.188481444479393e-08
Test_427,0.0005545069600501387,0.00016138326808895964,0.000719709753511814,0.998564400018349
Test_428,3.987297077485893e-05,1.873908149499275e-06,9.903422162689804e-05,0.9998592188994488
Test_429,3.55037532093455e-07,3.509885422801771e-06,0.9999961271181445,7.95890066794879e-09
Test_430,1.4517858379496614e-05,9.31402360125544e-06,0.9999761607639575,7.3540619045395506e-09
Test_431,0.9970415571973349,0.0002739110085589676,0.002530113954975187,0.00015441783913102195
Test_432,0.6144138788467532,0.009822868608687169,0.007626065374194202,0.36813718717036525
Test_433,7.29602797097287e-05,4.5619988887219864e-05,0.0012851477556212088,0.9985962719757818
Test_434,0.00016516397995095644,4.322527742440201e-05,0.0002068177254251538,0.9995847930171995
Test_435,0.6200875411267226,5.206004515763603e-06,0.37934103389162366,0.0005662189771380199
Test_436,0.15322471642433474,0.05741102005394695,0.14724323674480608,0.6421210267769122
Test_437,0.0014875194870827143,0.0001157265542648403,0.9983958468061075,9.071525450110613e-07
Test_438,6.818951791020507e-05,0.0009347841834026157,0.9989091709533189,8.785534536817836e-05
Test_439,1.3053184188935105e-05,0.00016488032634098031,0.9998217815658861,2.849235839575747e-07
Test_440,7.362661652300299e-08,6.924097043344705e-07,0.9999992314896999,2.4739792742247597e-09
Test_441,0.8794990105127757,8.673174546483486e-05,0.07510267164973695,0.04531158609202261
Test_442,2.428278763438178e-07,4.1106760507984493e-08,0.9999997130025826,3.0627804760461678e-09
Test_443,0.011115902951129955,0.6896677973020279,0.28513786090073345,0.014078438846108625
Test_444,0.9990364126130011,5.211602605371754e-06,0.0009406141199307814,1.776166446258337e-05
Test_445,0.00022981093797439872,2.3161581003242294e-06,0.9997673137996027,5.591043225670949e-07
Test_446,3.246579928911334e-08,8.398286108273024e-07,0.9999991237107733,3.994816454275439e-09
Test_447,1.37024726978483e-06,5.945909967778548e-07,0.9999980228022403,1.235949314178861e-08
Test_448,9.267616479413558e-08,1.5866121425718875e-07,0.9999997431447769,5.5178442009733006e-09
Test_449,0.006272838116457422,0.002280693391008452,0.04040836074496572,0.9510381077475684
Test_450,1.0382208761409482e-05,1.6090206891933498e-06,0.9999880055191347,3.251414519670136e-09
Test_451,9.613101434222827e-06,0.000225869700040101,0.999764474294274,4.290425180194533e-08
Test_452,3.5759965222827827e-05,1.2932785495920494e-05,0.9999512192092727,8.804000855451654e-08
Test_453,0.007116553443718025,0.00017873871881940787,0.014242003892803976,0.9784627039446585
Test_454,0.003197399707894628,0.0006469752575307905,0.9961537030196258,1.9220149486204986e-06
Test_455,1.3050794418634251e-05,1.1145588869184639e-05,5.174426163718627e-05,0.999924059355075
Test_456,1.087169459481378e-05,0.00041433015463349283,0.99957477113893,2.701184159262147e-08
Test_457,6.665231207032563e-05,3.73667163794243e-05,0.00013665909027507736,0.9997593218812751
Test_458,0.9481776317840666,0.0011341091139235183,0.0027658764090304085,0.047922382692979555
Test_459,6.329317034545087e-07,1.135663961130022e-06,0.9999982209758166,1.042851885990664e-08
Test_460,0.9859039413832182,5.390131167683423e-05,0.009742875439744378,0.004299281865360438
Test_461,0.0015712552914544464,0.0009078172063607682,0.0006381769277671265,0.9968827505744177
Test_462,0.00028318384192339526,0.34800260927114407,0.6515213762939378,0.0001928305929948701
Test_463,0.0007940020006088398,0.3820863861495903,0.037471764563334876,0.579647847286466
Test_464,0.9862527389090326,2.0219014511630013e-06,0.013706114600444219,3.912458907200808e-05
Test_465,4.851314136038889e-08,3.969486075310589e-07,0.9999995442420212,1.0296229731808761e-08
Test_466,0.0023838642130973517,0.00024156639620608416,0.9973729548197561,1.6145709403553845e-06
Test_467,0.000676572692604595,0.004376921032378132,0.010375821994680234,0.984570684280337
Test_468,0.9991281463735232,0.00019531461317310453,0.0006751023661598462,1.4366471437130365e-06
Test_469,0.0017856727601219626,8.369768135333261e-06,0.9982046287918214,1.3286799212968692e-06
Test_470,0.00033476943877977044,0.0001965667572765333,0.008383911386595574,0.9910847524173481
Test_471,8.698489307867234e-05,7.960866732243326e-07,0.9999116618487004,5.571715475943322e-07
Test_472,0.6193315474818998,2.5489357183627965e-06,0.3802368593742864,0.0004290442080955372
Test_473,0.004034178201147212,0.0012617451820617497,0.9946772955020766,2.6781114714396592e-05
Test_474,1.0677191327043168e-07,2.3953933589162056e-07,0.9999996520701966,1.6185543406229566e-09
Test_475,0.0012627468835938712,0.02784787549937687,0.009641852662428065,0.9612475249546012
Test_476,0.0010383907916856861,6.087227532159694e-05,0.004312907975379346,0.9945878289576132
Test_477,0.12146679461879273,0.009820878602204609,0.1059571443397154,0.7627551824392873
Test_478,0.0001884913160676043,0.0004193204279977199,0.0010410889211534301,0.9983510993347814
Test_479,0.4072771805793806,5.9705688224696123e-05,0.010075836314584634,0.5825872774178099
Test_480,5.9638816361395104e-05,0.008877385069247196,0.9910603325425004,2.6435718911385337e-06
Test_481,0.014968219038907774,0.0009783155015678938,0.004281081884372875,0.9797723835751514
Test_482,0.0002972317509261193,2.9932472051854573e-05,0.0006110840177840224,0.999061751759238
Test_483,7.631149463030001e-06,1.8417902121390787e-06,0.9999904177202044,1.0934012060537466e-07
Test_484,0.9991497234398821,5.543213004611803e-07,0.0008367376927071793,1.2984546110287454e-05
Test_485,0.9998804615623066,1.7970857023216709e-07,0.00011830667006615166,1.0520590570304662e-06
Test_486,0.001722551216798123,0.0010475623539583589,0.0022074383139316965,0.9950224481153118
Test_487,0.9983385011223022,8.255330002876276e-06,0.001591692581333269,6.155096636150857e-05
Test_488,2.029369112214943e-06,0.0003627662070728309,0.9996339624488172,1.2419749976665912e-06
Test_489,5.141181446025566e-07,2.3005779435312817e-06,0.9999971823995594,2.9043525828064387e-09
Test_490,0.05900792922869641,0.003230154594417829,0.9376863965183473,7.551965853853084e-05
Test_491,5.515626326336923e-06,1.5516302283117768e-06,0.9999929185851018,1.4158343554562789e-08
Test_492,0.14067667758517585,0.0015348016003708328,0.11655261618049662,0.7412359046339566
Test_493,0.004248220306978675,0.01088141656239139,0.02117217301737273,0.9636981901132573
Test_494,8.025122958260334e-08,1.0920174167849356e-06,0.9999988259654448,1.7659088254886044e-09
Test_495,0.006952249159021875,0.004273893113778405,0.010114387271281992,0.9786594704559177
Test_496,0.9952360872679105,2.5519448761710153e-08,0.0047538954864299755,9.991726210900325e-06
Test_497,0.01859734291321347,0.0044329171285709505,0.09004037403956638,0.8869293659186491
Test_498,0.9968168252222128,1.345420180351207e-06,0.0030866152431962986,9.521411441062235e-05
Test_499,0.007179127487004738,0.0001570675134960918,0.9926636210571141,1.8394238498503802e-07
Test_500,3.0256962997608498e-05,8.633137691593489e-05,0.999883331981446,7.967864060183947e-08
Test_501,0.9998220596428723,8.463661844113843e-07,0.00017036390743900998,6.73008350425121e-06
Test_502,0.9963701438905127,1.9113917795212312e-05,0.003607636055274279,3.1061364178471253e-06
Test_503,5.711934029602177e-06,1.2582569448868235e-07,0.9999941428831444,1.935713160234489e-08
Test_504,0.30178519425875444,0.0006219627403130174,0.04160686210510916,0.6559859808958234
Test_505,0.0006569761930312864,7.344428108125602e-05,0.0007137463755274151,0.99855583315036
Test_506,4.0300694084667207e-05,0.18537755064998368,0.8145383844520357,4.376420389579069e-05
Test_507,0.0001780826149485779,1.8782608389722336e-05,0.9997722224760129,3.091230064873937e-05
Test_508,6.323582049156377e-08,7.693782683134306e-07,0.999999164693199,2.6927121452201217e-09
Test_509,1.333302988819589e-07,2.0933110085486575e-07,0.9999996541364683,3.2021317889746433e-09
Test_510,4.980548013162746e-05,0.0003449549632731531,0.9996050689283359,1.7062825926705948e-07
Test_511,3.985151458895351e-06,1.2064503672549638e-05,0.00010410739810092021,0.9998798429467676
Test_512,0.9996768200991585,1.7798742111961422e-07,0.0003123737350444217,1.062817837601832e-05
Test_513,0.9606026875150273,0.00472190641445006,0.01565900210177271,0.01901640396875
Test_514,0.999911710879467,1.2509558610613033e-05,6.46766309352277e-05,1.110293098722606e-05
Test_515,4.934539162342805e-07,6.021841611349633e-08,0.9999994400617349,6.265932747979283e-09
Test_516,2.6921332086305663e-06,6.912604310810238e-07,0.9999965945277584,2.2078602021531234e-08
Test_517,0.0024015660659648594,0.00011594961455631805,0.0017009766099919535,0.9957815077094868
Test_518,5.147783634152696e-06,4.5432975276491695e-05,0.999934871456209,1.4547784880466924e-05
Test_519,0.038059382457765925,0.00014134341809438135,0.00038666558649085416,0.9614126085376489
Test_520,2.234273223181695e-06,0.0036782090966516294,0.996316766811246,2.789818878953079e-06
Test_521,0.9976738638745455,5.614690613028799e-05,0.0004851658320064005,0.0017848233873178354
Test_522,4.168665284703058e-07,2.5608461035581175e-07,0.9999993253132275,1.7356335743655771e-09
Test_523,2.94361741043026e-06,1.7822291738961968e-06,0.999995225403397,4.8750018716957806e-08
Test_524,4.835695675666445e-08,1.7872276369435117e-07,0.9999997716477207,1.2725588298534145e-09
Test_525,0.1804746404341786,5.269207471998175e-05,0.8194697765716071,2.8909194942361307e-06
Test_526,1.7148987119899186e-05,4.815566491790802e-05,0.9999345297985585,1.6554940375602394e-07
Test_527,0.01634445531223225,5.1001085023052247e-05,0.983604196643323,3.469594216349115e-07
Test_528,1.3850733777843715e-06,6.588540782559139e-06,0.9999919922635149,3.412232492443163e-08
Test_529,0.2505989007230643,0.03633770136396604,0.6220632696321705,0.09100012828079904
Test_530,0.9829821270943311,3.060149253923066e-06,0.016584912683823744,0.0004299000725911089
Test_531,1.2725974070538436e-05,4.1005920992921045e-05,0.999946036072294,2.320326426075952e-07
Test_532,7.707145280221615e-05,1.292275811433788e-05,0.9996833339453751,0.0002266718437082063
Test_533,0.30962438121480945,0.02926589731084764,0.06487426431904493,0.596235457155298
Test_534,9.948292836481802e-05,1.0720400260298537e-05,0.0001242023571922091,0.9997655943141827
Test_535,1.5476305249970068e-07,1.6846317723710022e-07,0.9999996751097132,1.6640570243762579e-09
Test_536,0.18071671545118245,0.005652767119541669,0.813624369671422,6.147757853868063e-06
Test_537,7.853340838756379e-05,1.324060799666372e-05,0.999908205979496,2.000411984609412e-08
Test_538,9.040072000049079e-06,5.41888963515806e-06,2.5810942564384187e-05,0.9999597300958005
Test_539,1.914183104866277e-05,3.080132504768688e-05,0.9999500092413589,4.760254455981047e-08
Test_540,1.977666051866739e-06,6.01784247335059e-07,0.9999974088089686,1.1740732145374177e-08
Test_541,0.5858206122801918,1.1256681740599278e-05,0.41413690340802634,3.122763004138318e-05
Test_542,0.999881613975416,3.867234510898478e-07,0.00011312898717787928,4.870313955136617e-06
Test_543,0.0001111001524172981,0.03024045970334077,0.9695877512433985,6.068890084346174e-05
Test_544,3.3649565019537282e-06,9.271808046384909e-05,0.9999028123234173,1.1046396169908074e-06
Test_545,0.000422089582240869,9.65316857775251e-05,0.9994790234415165,2.3552904650884702e-06
Test_546,0.9691534472718994,0.020650195500080654,0.0023931469422586744,0.007803210285761326
Test_547,1.3353101483387295e-08,2.0687863226372154e-07,0.9999997752117052,4.5565608898950265e-09
Test_548,5.742094199769325e-06,4.8349296841597785e-05,0.9999456288054118,2.7980354680957504e-07
Test_549,0.002959010541497173,5.6719151570125087e-05,0.0011750171617998426,0.9958092531451329
Test_550,0.0010648890104964898,4.490217054530482e-05,0.0009960330504270665,0.9978941757685311
Test_551,0.9999540484742646,4.413469783567884e-07,4.477179753500083e-05,7.383812220368356e-07
Test_552,0.00013323721464119037,0.005509188402777809,0.9943530577186369,4.516663944166899e-06
Test_553,1.1764065850843158e-05,1.2389656815031761e-06,7.156545404634151e-05,0.9999154315144213
Test_554,0.10406934262240244,0.32410656670523474,0.5709198236004006,0.0009042670719621922
Test_555,0.08021835860688718,0.001098090870446336,0.002050847051127674,0.9166327034715387
Test_556,0.9994911350643105,1.5859966027957516e-05,0.00048170062980772637,1.130433985379221e-05
Test_557,0.0002662264112425028,0.12504418170899884,0.8746805642759578,9.027603800891098e-06
Test_558,3.740630858992789e-05,0.005553211401221168,0.9944055177508481,3.864539340891816e-06
Test_559,0.9995202865954672,4.8985948783792245e-06,0.0004704170972333707,4.397712421106377e-06
Test_560,1.7980717966002679e-06,7.395558491878587e-07,0.9999974528855725,9.486781546079845e-09
Test_561,0.0001324378954431009,0.007017224367825247,0.992847526680725,2.811056006784224e-06
Test_562,3.9004132515503705e-05,0.00010120137277853468,0.9998596967720099,9.772269610373201e-08
Test_563,0.0001188281078200819,0.015160730650581404,0.9847158453702424,4.595871356200269e-06
Test_564,4.077482808840698e-05,0.011331117423840496,0.9886266542300217,1.453518049496253e-06
Test_565,6.511605589565223e-06,3.1754410336208313e-06,0.9999901798569224,1.3309645437131142e-07
Test_566,0.0002154879483289485,0.000787467857775266,0.9989969208620894,1.233318063103081e-07
Test_567,0.014987564331210406,0.004207701807278977,0.004786601184111131,0.9760181326773996
Test_568,0.0022577130958092244,6.294104894141665e-06,0.997735663656623,3.29142673614855e-07
Test_569,0.0005661736349077161,3.787859752695662e-05,0.9993954492201917,4.985473735508957e-07
Test_570,0.1595910645215628,0.0272608400294804,0.048010543777335254,0.7651375516716217
Test_571,2.9814911106181026e-05,0.00029681201128525157,0.9995793102186642,9.406285894433273e-05
Test_572,0.007875836378050637,5.08330843935023e-05,0.000693200334563412,0.9913801302029923
Test_573,0.05723400007984566,1.5508947166682936e-05,0.006929910824528679,0.935820580148459
Test_574,0.0002967320715080876,2.7361120499505086e-05,0.00035425586781414405,0.9993216509401782
Test_575,0.9997985059991991,2.5293969022682467e-06,8.047114552691179e-05,0.00011849345837175909
Test_576,0.07719046665603235,0.0035375493257044986,0.8841848050357726,0.035087178982490606
Test_577,0.0018841017560022775,0.00230640103138066,0.017938179625141448,0.9778713175874756
Test_578,0.9610340491725723,0.002219848374071194,0.027440569055993597,0.00930553339736304
Test_579,0.9912897069449675,0.001015598526705092,0.007526044919357746,0.00016864960896978952
Test_580,4.252747561167133e-08,2.346811496290084e-07,0.9999997208478772,1.943497488712989e-09
Test_581,0.9999279760792745,2.2214556722730224e-07,6.898648068287896e-05,2.8152944753896033e-06
Test_582,3.874109843371458e-07,4.256090483093455e-05,0.9999569933965087,5.8287676121353624e-08
Test_583,0.9958329750975812,4.8385120109968336e-05,0.004002904828302445,0.00011573495400637738
Test_584,0.0024937633860155624,2.8030166453498813e-05,0.9974759322789449,2.274168585796473e-06
Test_585,3.7449153124715614e-06,2.731081284736509e-07,0.9999959768126193,5.1639395739635585e-09
Test_586,0.9994041619755447,1.0891712758129312e-06,0.0005125983897583282,8.215046342115074e-05
Test_587,3.003571344457154e-07,1.5509924722000468e-06,0.9999980896497015,5.900069165290666e-08
Test_588,5.107415567653781e-06,6.729285563806479e-05,0.9999275576624891,4.2066305195707157e-08
Test_589,0.00241769619550579,5.943721040538213e-05,0.9931080664683473,0.00441480012574153
Test_590,1.2285550271165985e-06,4.6212727670962243e-07,0.9999983083317476,9.859484886980206e-10
Test_591,4.842013216623005e-06,1.5853272792905133e-06,0.9999935149504486,5.770905552453738e-08
Test_592,0.8830844725794261,7.17130195786978e-07,0.11681247499657746,0.0001023352938007837
Test_593,8.96221227155618e-08,7.433837783260475e-07,0.9999991596088907,7.385208284631277e-09
Test_594,0.20405447939016272,0.003986320995396499,0.7919532443908871,5.9552235536164405e-06
Test_595,0.00012395995609171517,5.5280465074845245e-05,0.0001939696833246776,0.9996267898955088
Test_596,0.996998527374972,3.180563935685576e-06,0.002979153795556141,1.9138265536432945e-05
Test_597,0.0008028724223366245,0.00011663715695520961,0.0003046621181949994,0.9987758283025131
Test_598,0.0005001094695029234,5.019669451377874e-05,0.9994496683971327,2.5438850591745385e-08
Test_599,0.006190515510154208,0.85070967568937,0.13603006706070245,0.007069741739773515
Test_600,1.8509648187852429e-07,2.3436282560173357e-06,0.9999974689962601,2.2790020813681247e-09
Test_601,1.5721831418463702e-05,7.470939736927792e-05,0.00047202462676997504,0.9994375441444422
Test_602,0.006669524659114888,0.02889135322271365,0.06453994955588246,0.899899172562289
Test_603,0.00108710582128976,0.00016770101533827698,0.0016912059564512078,0.9970539872069208
Test_604,0.006997245425640584,0.0030675230624063778,0.9899307759000422,4.455611910861972e-06
Test_605,0.9268149590837904,4.322666853600366e-06,0.07317463095642959,6.087292926366083e-06
Test_606,0.7519994715843488,0.0004678101225680995,0.0014859441117074286,0.24604677418137566
Test_607,0.994708955682841,8.10074205069936e-06,0.004745064042482669,0.000537879532625624
Test_608,0.8337049886392698,0.022978058504771828,0.04144935595028179,0.10186759690567661
Test_609,0.9966744124177062,4.798685564974315e-07,0.003210586268897966,0.00011452144483920232
Test_610,0.0002908495868688159,9.66003972595311e-05,0.0034048391397604534,0.9962077108761112
Test_611,0.9997550441265716,1.5190823577284693e-07,0.00023722982636472617,7.574138827891355e-06
Test_612,8.09998607323767e-07,2.538981647263857e-07,0.9999989339500179,2.1532099826526758e-09
Test_613,0.9998865612975879,5.645178835588718e-07,0.00010446451663509966,8.409667893580201e-06
